Kingdom	Phylum	Class	Order	Family	Genus	C1_A	C10_A	C10_B	C10_C	C11_A	C11_B	C11_C	C12_A	C12_B	C12_C	C2_A	C2_B	C2_C	C3_A	C3_B	C4_A	C4_B	C4_C	C5_A	C5_B	C5_C	C6_B	C6_C	C7_A	C7_B	C7_C	C8_A	C8_B	C8_C	C9_A	C9_B	C9_C	J1_A	J1_B	J1_C	J10_A	J10_B	J10_C	J11_A	J11_B	J11_C	J12_A	J12_B	J12_C	J13_A	J13_B	J13_C	J14_A	J14_B	J14_C	J15_A	J15_B	J15_C	J16_A	J16_B	J16_C	J17_A	J17_B	J17_C	J18_A	J18_B	J18_C	J19_A	J19_B	J19_C	J2_A	J2_B	J2_C	J20_A	J20_B	J20_C	J21_A	J21_B	J21_C	J22_A	J22_B	J22_C	J23_A	J23_B	J23_C	J24_A	J24_B	J24_C	J3_A	J3_B	J3_C	J4_A	J4_B	J4_C	J5_A	J5_B	J5_C	J6_A	J6_B	J6_C	J7_A	J7_B	J7_C	J8_A	J8_B	J8_C	J9_A	J9_B	J9_C	M1_A	M1_B	M1_C	M10_A	M10_B	M10_C	M11_A	M11_B	M11_C	M12_A	M12_B	M12_C	M2_A	M2_B	M2_C	M3_A	M3_B	M3_C	M4_A	M4_B	M4_C	M5_A	M5_B	M5_C	M6_B	M6_C	M7_A	M7_B	M7_C	M8_A	M8_B	M8_C	M9_A	M9_B	M9_C
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Dictyosporiaceae	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	13	0	0	0	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae;__	Didymellaceae;__	25	73	215	20	367	67	72	30	186	368	65	136	75	20	0	0	7	7	70	35	0	49	23	443	1389	304	692	132	39	0	10	0	620	83	0	151	35	70	313	0	11	124	165	0	45	151	9	370	0	15	322	849	245	101	0	29	3	0	0	1690	1928	535	93	175	670	268	1138	3	14	37	0	0	389	10	0	446	0	61	403	23417	20	10	0	182	0	0	945	8	78	499	67	218	68	21	906	320	5	141	1645	4448	50	867	34	6059	0	44	554	365	853	3235	795	277	1496	221	621	343	64	81	61	0	0	12	22	0	0	12	18	0	431	3014	815	1411	788	642	167	1361	902	25	131
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Boeremia	0	0	36	0	63	0	24	0	0	50	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	140	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	0	0	0	0	0	0	0	17	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	103	5933	0	0	0	0	0	0	216	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	61	0	0	0	0	0	0	17	36	10	0	0	0	0	0	0	0	0	0	0	140	0	77	43	0	46	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phomatodes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	10	11	8	17	6	0	0	0	0	15	0	0	61	19	0	7	15	10	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606	36	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	123	0	0	39
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae;__	Didymosphaeriaceae;__	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	13	45	0	0	63	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	51	0	0	0	14	0	0	0	175	0	0	7	0	4	16	16	22	20	0	0	0	0	152	133	0	0	0	0	0	0	0	0	6
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Bimuria	0	0	32	0	0	9	0	0	128	0	0	0	0	5	0	0	0	0	0	10	0	0	18	0	15	31	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	75	14	128	295	83	15	81	0	30	47	17	24	38	0	0	0	0	0	0	27	0	14	50	73	30	38	6	167	43	204	69	8	15
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Deniquelata	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	15	0	37	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Montagnula	0	37	57	0	59	0	29	0	12	0	27	48	28	0	15	17	37	0	110	10	24	19	193	0	25	0	59	0	0	36	23	10	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	48	23	9	199	19	55	33	165	0	11	57	0	0	38	11	20	13	0	16	0	0	55	65	81	27	0	30	124	0	20	21	11
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	0	0	0	0	9	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	41	0	0	0	0	31	35	0	8	0	0	0	0	48	0	0	0	0	68	0	15	0	25	0	0	0	15	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	16	16	0	0	0	0	19	0	0	0	242	61	48	0	61	27	58	10	0	10	8	4	71	0	0	0	16	0	0	0	10	0	93	30	70	62	14	14	508	55	63	34	6	19	43	0	0	108	0	208	0	29	0	0	0	0	10	0	17	0	0	10	61	83	210	0	0	4	0	0	0	0	16	0	0	0	12	52	21	58	22	0	58	8	0	22	0	0	15	155	20	20	5	0	0	67	15	0	584	339	71	0	0	0	0	0	6	0	6	0	0	58	42	23	0	0	33	68	0	0	19	0	0	15	0	0	0	0	28	15	0	9	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	0	0	14	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	21	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	36	28	0	13	0	0	0	0	0	16	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	22	0	0	13	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	28	0	0	60	741	49	0	965	16	65	41	0	0	0	0	0	0	0	0	0	16	78	0	175	510	23	104	0	505	22	150	15	0	12
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Murilentithecium	0	58	54	15	0	0	0	0	0	12	0	0	0	6	0	0	12	0	0	0	0	0	59	11	0	48	0	0	0	0	14	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Poaceascoma	0	0	18	0	0	0	0	0	0	0	0	0	0	15	0	7	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Ampelomyces	0	67	15	0	0	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	6	20	30	0	78	0	43	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Neophaeosphaeria	0	0	0	0	0	0	0	0	0	0	0	10	5	0	35	0	0	0	337	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Flabellascoma	0	0	0	0	8	0	0	0	0	19	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	46	16	69	57	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	11	0	20	9	5	22	30	3	0	0	0	115	35	0	22	0	0	0	38	0	0	0	0	0	9	0	91	29	49	0	0	0	14	38	7	0	63	43	6	3	0	29	0	0	0	0	4	10	0	0	22	0	0	7	0	0	68	14	24	33	8	5	13	0	2	0	20	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostomataceae	60	50	75	81	374	64	150	135	504	517	265	74	97	48	122	93	117	37	269	26	47	68	145	71	136	8	494	243	59	175	25	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	33	30	53	22	27	60	515	66	0	47	19	91	243	40	16	109	0	52	0	0	21	338	0	156	0	0	0	0	76	108	11	92	20	61
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	45	33	19	0	342	41	57	16	18	89	33	63	34	62	147	48	93	24	85	0	0	27	289	0	0	0	9	5	5	66	106	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Melanommataceae	0	9	0	0	4	0	0	0	6	51	1179	22	2	117	0	0	0	0	0	0	0	4	11	50	0	0	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	63	0	0	0	0	0	0	28	26	0	0	0	0	0	0	0	0	0	629	39	0	84	0	494	0	18	37	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Morosphaeriaceae	Acrocalymma	96	376	374	101	450	40	49	89	572	860	362	462	208	29	100	512	236	145	341	234	155	44	96	1212	480	427	2034	419	411	331	120	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1779	391	1383	1605	1584	559	2550	812	1307	1140	958	473	167	160	148	37	388	140	266	121	208	356	626	199	784	765	4315	1639	708	1142	879	1397	905	368	229
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Parabambusicolaceae;__	Parabambusicolaceae;__	0	0	0	0	0	7	0	0	38	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	29	11	50	12	9	0	0	0	0	0	0	0	0	0	0	4	0	0	33	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	33	150	313	154	369	80	151	72	193	214	127	25	24	77	117	265	145	105	108	156	93	122	282	46	99	0	16	52	0	130	177	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	11	0	0	0	22	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	10	0	37	0	0	15	5	21	95	29	64	125	92	23	30	0	0	5	8	20	0	0	0	0	5	0	0	99	13	0	88	8	22	39	18	27	0	19
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae;__	Phaeosphaeriaceae;__	0	0	0	0	0	3	0	17	259	0	0	0	0	0	0	0	0	0	0	0	15	0	0	140	1170	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	97	63	0	0	131	0	42	0	0	11	34	0	0	0	0	0	0	0	54	0	32	35	99	65	54	308	11	69	317	17	86
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Leptospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	18	13	3	0	1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeodothis	0	0	5	0	0	0	0	0	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	18	29	20	11	0	0	0	104	12	0	0	0	0	0	0	0	0	0	8	0	0	15	0	122	513	30	0	7	78	40	0	26
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	0	0	90	31	58	0	6	0	1076	493	53	112	17	0	72	0	8	0	46	54	93	57	0	327	1526	213	19	42	0	36	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0	31	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	32	0	0	35	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	24	0	0	26	0	0	0	0	0	0	0	0	84	0	0	12	51	0	0	0	0	0	63	9	0	0	0	0	12	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setophaeosphaeria	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	913	0	0	0	0	12	0	0	9	0	0	0	0	0	0	6	15	11	0	0	0	22	0	14	13	0	11
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setophoma	0	26	227	15	526	41	0	73	72	224	62	108	26	8	19	0	0	0	528	91	64	30	6	13	9	0	127	168	13	37	90	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	24	797	122	242	50	680	120	533	439	119	56	38	63	53	0	45	7	108	89	0	57	0	58	584	237	91	50	17	189	179	0	303	203	47
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	518	49	8	909	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	10	0	10	39	0	0	22	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	0	0	0	9	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	203	404	99	8	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	32	15	28	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	16	0	0	0	0	8
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Edenia	0	73	79	0	42	0	42	0	89	63	18	79	48	0	0	0	6	0	79	0	0	0	35	51	52	0	100	66	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	32	0	219	701	81	0	0	0	147	38	0	0	0	0	0	0	0	0	0	0	0	0	68	52	156	70	25	40	0	238	0	0	22
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Sporidesmiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	5	0	0	18	10	11	16	4	0	10	0	0	45	0	42	5	26	10	18	0	4	11	9	0	124	18	8	0	6	7	31	47	0	40	18	0	3	11	0	0	0	0	0	0	4	18	6	0	13	9	0	258	3	0	14	51	14	7	0	0	4	4	8	1482	44	0	0	9	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	52	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis;__		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	58	63	0	124	0	44	0	182	0	7	161	142	27	93	107	19	0	8	0	34	0	0	53	0	0	77	0	65	0	7	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Berkleasmium	32	56	80	33	15	0	57	122	173	135	333	24	16	0	139	55	41	9	15	0	8	56	95	343	324	94	53	150	153	66	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Dokmaia	0	10	0	0	30	0	51	0	9	30	0	0	0	0	18	0	0	0	14	0	0	0	0	6	79	18	9	20	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	27	42	0	0	0	0	0	0	0	0	0
